"forecast_id","analysis_date","item_cd","market_group","horizon","forecast_mean","forecast_median","forecast_std","ci_lower","ci_upper","pi_lower","pi_upper","model_type","n_observations","pooling_level","created_at"
912,20260129,414,"38",3,19655.41871947655,18709.279733750896,6062.667390392067,10340.043182406826,33864.64715571397,10340.043182406826,33864.64715571397,empirical_bayes,3,partial,"2026-01-29 10:22:39"
913,20260129,415,"11",1,19452.356707023693,7763.248240158862,50080.96265727267,551.5372002715379,110308.95102391946,551.5372002715379,110308.95102391946,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
914,20260129,415,"11",3,21431.005036160164,7718.842464118732,60357.0127050824,442.55218656121497,120731.316726359,442.55218656121497,120731.316726359,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
915,20260129,415,"11",7,21093.555657048488,7875.46200362253,60287.8221094725,470.27620474378415,124358.76944394302,470.27620474378415,124358.76944394302,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
916,20260129,415,"11",14,19946.70973322165,7145.238642098791,57864.65548643393,453.68844771874,110347.44547446017,453.68844771874,110347.44547446017,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
917,20260129,415,"21",1,21434.20688434724,9736.061937500162,58316.21984321033,923.5968970999451,103311.27906328034,923.5968970999451,103311.27906328034,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
918,20260129,415,"21",3,19467.216153046887,9420.99369739757,43718.70406508609,817.8278025139848,97291.15554256944,817.8278025139848,97291.15554256944,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
919,20260129,415,"21",7,23026.431832271704,9662.277635110018,75543.14304588451,816.5658502127128,110609.84795568036,816.5658502127128,110609.84795568036,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
920,20260129,415,"22",1,28509.70267960715,11013.101442551622,340892.1921877079,965.8553175073633,107705.65541945309,965.8553175073633,107705.65541945309,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
921,20260129,415,"22",3,22594.793443538063,11099.266151985066,48726.26043173288,951.4470849007171,108549.73779159183,951.4470849007171,108549.73779159183,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
922,20260129,415,"22",7,22258.451641936335,11057.923590292157,39517.09175395204,1001.1866799943933,112057.1997321914,1001.1866799943933,112057.1997321914,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
923,20260129,415,"24",1,27800.383597375963,11497.064021295904,75116.59576044072,847.8189323803031,147007.8211008774,847.8189323803031,147007.8211008774,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
924,20260129,415,"24",3,29100.70212904384,11069.533028764523,125223.8756820098,775.569183470972,137781.27262919978,775.569183470972,137781.27262919978,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
925,20260129,415,"24",7,26692.77402375534,11139.321449397576,65656.77133136809,806.2991185388688,136029.49585102743,806.2991185388688,136029.49585102743,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
926,20260129,415,"25",1,23849.31510859113,10370.496417745078,80185.72828762412,909.7354438719017,120182.75577743976,909.7354438719017,120182.75577743976,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
927,20260129,415,"25",3,25319.141382750884,11240.43263390166,65831.01233950548,1082.3016718654067,125980.62615563755,1082.3016718654067,125980.62615563755,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
928,20260129,415,"25",7,24170.358372420975,11133.673423096061,57741.7824825271,944.7286805246388,121291.43475420868,944.7286805246388,121291.43475420868,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
929,20260129,415,"31",1,10658.585036511518,6921.434731099222,13327.148597496764,1257.0269728538829,43667.053526731426,1257.0269728538829,43667.053526731426,empirical_bayes,6,partial,"2026-01-29 10:22:39"
930,20260129,415,"31",3,10020.550540576724,7020.771983609353,9853.740681538884,1214.340713260822,37222.62074857072,1214.340713260822,37222.62074857072,empirical_bayes,6,partial,"2026-01-29 10:22:39"
931,20260129,415,"37",1,10405.128342531101,6955.04872186968,12372.220084177769,1311.5441157146752,40555.419224315,1311.5441157146752,40555.419224315,empirical_bayes,3,partial,"2026-01-29 10:22:39"
932,20260129,415,"37",3,10236.44107668993,6775.331181633436,10973.70319903076,1311.4095944546227,38293.149310137815,1311.4095944546227,38293.149310137815,empirical_bayes,3,partial,"2026-01-29 10:22:39"
933,20260129,415,"38",1,9843.844179808993,6987.630451221936,9458.069426378494,1185.238656570039,36597.27776316261,1185.238656570039,36597.27776316261,empirical_bayes,3,partial,"2026-01-29 10:22:39"
934,20260129,415,"38",3,9740.84268834066,6822.349507543246,9666.703323101367,1132.642108442535,37853.73670311415,1132.642108442535,37853.73670311415,empirical_bayes,3,partial,"2026-01-29 10:22:39"
935,20260129,416,"11",1,42508.174034180425,27042.453607895368,59005.60406799309,3582.2434346328396,180193.1230190969,3582.2434346328396,180193.1230190969,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
936,20260129,416,"11",3,42593.231239167224,26344.303587694674,70968.5187785265,4024.575857487005,174950.78726375406,4024.575857487005,174950.78726375406,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
937,20260129,416,"11",7,42880.90412556179,27446.021919600033,60326.31291704753,3988.2167945051738,175955.05935902894,3988.2167945051738,175955.05935902894,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
938,20260129,416,"11",14,42217.7392749726,25930.84743178795,58929.86832032438,3862.8287761775823,188301.40935293707,3862.8287761775823,188301.40935293707,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
939,20260129,416,"21",1,54896.027464766325,32943.23611000947,84362.28643058313,5161.304956562051,229094.84973199078,5161.304956562051,229094.84973199078,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
940,20260129,416,"21",3,54216.662081795315,33144.80970863317,78076.85816037233,5420.322913769091,235813.36691634246,5420.322913769091,235813.36691634246,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
941,20260129,416,"21",7,55689.51092501159,32828.48426712513,91901.60844840358,5025.310974358385,235727.65208733737,5025.310974358385,235727.65208733737,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
942,20260129,416,"22",1,49427.987905349546,34749.55451941487,76236.62813263285,7413.061642955814,176354.91999764714,7413.061642955814,176354.91999764714,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
943,20260129,416,"22",3,47706.92621648665,34989.00165089076,48849.43773278989,6995.337629952233,163213.69350775064,6995.337629952233,163213.69350775064,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
944,20260129,416,"22",7,48019.07658720378,34042.677576820555,56652.19507273043,6908.557008803925,174952.19208739488,6908.557008803925,174952.19208739488,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
945,20260129,416,"24",1,52755.680595486,32715.005923204182,104442.66034276715,4753.292567533535,218842.50102615848,4753.292567533535,218842.50102615848,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
946,20260129,416,"24",3,52318.58624374495,32970.93139723886,73727.7116188632,5065.049750510041,212687.46936202166,5065.049750510041,212687.46936202166,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
947,20260129,416,"24",7,49647.759793757985,31725.39269638247,89047.65254497938,4758.825886561702,190967.01095021542,4758.825886561702,190967.01095021542,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
948,20260129,416,"25",1,52649.08616342475,30603.350015589767,87696.48168324406,4345.136254929732,226680.0107756238,4345.136254929732,226680.0107756238,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
949,20260129,416,"25",3,51493.15631515342,32067.7724059725,63389.152596449574,4816.783178826389,229157.20686119053,4816.783178826389,229157.20686119053,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
950,20260129,416,"25",7,57115.144037069775,33126.538698897966,121321.67727391743,4827.199563780574,231297.54620975346,4827.199563780574,231297.54620975346,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
951,20260129,416,"31",1,30739.29408592458,25190.90944812167,21105.05057623239,8067.979605028407,82634.75353729266,8067.979605028407,82634.75353729266,empirical_bayes,6,partial,"2026-01-29 10:22:39"
952,20260129,416,"31",3,30475.651277411776,25346.128266538086,20817.857156828006,7292.40446124188,86447.70973076111,7292.40446124188,86447.70973076111,empirical_bayes,6,partial,"2026-01-29 10:22:39"
953,20260129,416,"37",1,29317.67250615695,24860.06202681031,20721.813963679055,7098.381013184539,84902.3308323967,7098.381013184539,84902.3308323967,empirical_bayes,3,partial,"2026-01-29 10:22:39"
954,20260129,416,"37",3,30472.688067486055,23921.8718752665,24530.243627722582,6540.687927527249,85698.13048735893,6540.687927527249,85698.13048735893,empirical_bayes,3,partial,"2026-01-29 10:22:39"
955,20260129,416,"38",1,29361.16143865641,24283.379590974117,19058.32585035201,7394.797421335165,80739.81209041881,7394.797421335165,80739.81209041881,empirical_bayes,3,partial,"2026-01-29 10:22:39"
956,20260129,416,"38",3,30406.462864602014,23800.030072638026,21926.294155093103,7762.730506069911,84338.85804477424,7762.730506069911,84338.85804477424,empirical_bayes,3,partial,"2026-01-29 10:22:39"
957,20260129,418,"11",1,24765129.478699233,2727.608965645256,1269877827.9148407,4.742034885086457,1651340.0883395374,4.742034885086457,1651340.0883395374,hierarchical_normal,14,partial,"2026-01-29 10:22:39"
958,20260129,418,"11",3,499873.2819662686,2978.288392310332,6872875.867379656,6.379357694939918,1617551.80491297,6.379357694939918,1617551.80491297,hierarchical_normal,14,partial,"2026-01-29 10:22:39"
959,20260129,418,"11",7,766820.878944936,2598.3809863436577,22076507.4329466,3.824901513633897,1150112.9942123736,3.824901513633897,1150112.9942123736,hierarchical_normal,14,partial,"2026-01-29 10:22:39"
960,20260129,418,"11",14,6239966.046469869,2870.915290211307,292504144.858486,5.376031437839488,1460872.1417470993,5.376031437839488,1460872.1417470993,hierarchical_normal,14,partial,"2026-01-29 10:22:39"
961,20260129,418,"21",1,87601435.31176533,4595.638328391911,4773447861.7737875,15.079935124669522,1729513.4088394458,15.079935124669522,1729513.4088394458,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
962,20260129,418,"21",3,469115.17199874483,4397.091868082291,4940635.041221313,15.192220295347001,1987023.5162026589,15.192220295347001,1987023.5162026589,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
963,20260129,418,"21",7,839380.3269953461,4476.123717786125,19623670.754425585,15.169826481843398,1475296.087522948,15.169826481843398,1475296.087522948,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
964,20260129,418,"22",1,291989.47762832616,6060.351012904827,2753721.4769582795,19.80504449943824,1567237.4117788686,19.80504449943824,1567237.4117788686,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
965,20260129,418,"22",3,1041927.3143671111,5651.007246784432,20953434.856601495,17.89985788182668,1780666.921617133,17.89985788182668,1780666.921617133,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
966,20260129,418,"22",7,191114537.3398541,6469.949850118266,10401629772.730495,16.746772739509595,2422490.655487261,16.746772739509595,2422490.655487261,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
967,20260129,418,"24",1,796713.7892737838,6202.914339645679,13192323.838541334,14.867255174448907,2150203.0400822586,14.867255174448907,2150203.0400822586,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
968,20260129,418,"24",3,985213.7005230706,6496.7109340010065,25294454.03705074,13.237413788126206,1639223.5616759039,13.237413788126206,1639223.5616759039,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
969,20260129,418,"24",7,3149472.8656843076,5920.672738522992,146123700.86035627,13.087455697308744,1964182.3553926505,13.087455697308744,1964182.3553926505,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
970,20260129,418,"25",1,1360428.5584184963,6294.949163617095,38413191.50971027,20.352532340773454,1625481.7813100456,20.352532340773454,1625481.7813100456,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
971,20260129,418,"25",3,500168.34002103505,5413.432675721719,7831009.475463275,23.792884692095928,1740421.9945623882,23.792884692095928,1740421.9945623882,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
972,20260129,418,"25",7,658530.7477511956,5818.500079455997,10751019.419499937,22.329636000232664,1958843.904856475,22.329636000232664,1958843.904856475,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
